ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-1df364,A-c70870,2024-05-06 00:00:00,2024-05-06 19:00:00,19,medium,127,4,FALSE
T-7431ee,A-c70870,2023-06-05 00:00:00,2023-06-07 13:00:00,61,high,171,,FALSE
T-87bb00,A-c70870,2024-08-18 00:00:00,2024-08-19 00:00:00,24,medium,62,3,FALSE
T-abeb65,A-c70870,2024-07-07 00:00:00,2024-07-09 07:00:00,55,low,10,,FALSE
T-1ecc39,A-c7e58b,2024-12-01 00:00:00,2024-12-01 04:00:00,4,high,28,4,FALSE
T-27d61d,A-c7e58b,2024-01-25 00:00:00,2024-01-25 13:00:00,13,medium,171,4,FALSE
T-5117fb,A-c7e58b,2023-12-11 00:00:00,2023-12-13 17:00:00,65,medium,64,3,FALSE
T-5c9e4d,A-c7e58b,2024-12-16 00:00:00,2024-12-18 07:00:00,55,urgent,104,,FALSE
T-b369df,A-c7e58b,2024-08-13 00:00:00,2024-08-13 16:00:00,16,low,125,3,FALSE
T-30918a,A-c7ffc2,2024-02-28 00:00:00,2024-03-01 17:00:00,65,high,29,3,FALSE
T-f367ef,A-c7ffc2,2023-10-12 00:00:00,2023-10-14 15:00:00,63,low,143,,FALSE
T-20d400,A-c9bb3e,2023-10-14 00:00:00,2023-10-15 11:00:00,35,high,169,,FALSE
T-411de2,A-c9bb3e,2023-09-27 00:00:00,2023-09-29 21:00:00,69,low,7,5,FALSE
T-8001a4,A-c9bb3e,2023-05-08 00:00:00,2023-05-08 11:00:00,11,urgent,53,4,TRUE
T-88aac2,A-c9bb3e,2023-12-09 00:00:00,2023-12-10 05:00:00,29,urgent,161,4,FALSE
T-992cf9,A-c9bb3e,2024-12-14 00:00:00,2024-12-14 16:00:00,16,medium,21,4,FALSE
T-e41843,A-c9bb3e,2023-07-22 00:00:00,2023-07-23 06:00:00,30,high,119,4,FALSE
T-eecc2f,A-c9bb3e,2024-12-05 00:00:00,2024-12-05 04:00:00,4,high,73,,FALSE
T-77064e,A-cab532,2024-03-28 00:00:00,2024-03-29 08:00:00,32,low,175,4,FALSE
T-130a82,A-cb5333,2023-08-22 00:00:00,2023-08-23 01:00:00,25,low,35,3,FALSE
T-95d237,A-cb5333,2023-04-25 00:00:00,2023-04-25 13:00:00,13,high,54,,FALSE
T-d3391b,A-cb5333,2023-11-25 00:00:00,2023-11-27 17:00:00,65,low,165,,FALSE
T-f07874,A-cb5333,2023-09-06 00:00:00,2023-09-06 20:00:00,20,urgent,89,,FALSE
T-58a90d,A-cb6cc6,2024-11-25 00:00:00,2024-11-26 02:00:00,26,high,170,3,FALSE
T-831e11,A-cb6cc6,2024-06-26 00:00:00,2024-06-26 05:00:00,5,low,90,,FALSE
T-b6d936,A-cb6cc6,2024-03-11 00:00:00,2024-03-11 18:00:00,18,high,135,4,FALSE
T-0652b3,A-cbbe12,2024-09-18 00:00:00,2024-09-18 23:00:00,23,urgent,53,5,FALSE
T-186d63,A-cbbe12,2024-08-08 00:00:00,2024-08-09 02:00:00,26,medium,40,,FALSE
T-2b9ac2,A-cbbe12,2023-06-30 00:00:00,2023-07-02 20:00:00,68,low,163,5,FALSE
T-8b1e89,A-cbbe12,2024-03-21 00:00:00,2024-03-23 05:00:00,53,high,7,3,FALSE
T-8c0ca5,A-cbbe12,2024-02-05 00:00:00,2024-02-06 15:00:00,39,high,158,,FALSE
T-e0928c,A-cbbe12,2023-09-04 00:00:00,2023-09-04 19:00:00,19,urgent,26,4,FALSE
T-1bcdb6,A-cbd1a3,2024-06-28 00:00:00,2024-06-28 03:00:00,3,medium,12,4,FALSE
T-2b566c,A-cbd1a3,2024-09-08 00:00:00,2024-09-10 22:00:00,70,medium,167,,FALSE
T-b348cc,A-cbd1a3,2023-07-22 00:00:00,2023-07-23 09:00:00,33,urgent,145,4,FALSE
T-f4b555,A-cbd1a3,2024-02-05 00:00:00,2024-02-06 08:00:00,32,medium,3,,FALSE
T-1bf8d6,A-cc102e,2023-10-31 00:00:00,2023-11-02 16:00:00,64,medium,130,5,FALSE
T-284720,A-cc102e,2024-04-11 00:00:00,2024-04-11 01:00:00,1,low,93,3,FALSE
T-342b36,A-cc102e,2024-10-17 00:00:00,2024-10-19 13:00:00,61,low,177,5,FALSE
T-347ab6,A-cc102e,2023-05-18 00:00:00,2023-05-18 07:00:00,7,high,36,,FALSE
T-05b5f6,A-cc1d8d,2024-03-05 00:00:00,2024-03-06 16:00:00,40,high,137,,FALSE
T-06d051,A-cc1d8d,2024-01-24 00:00:00,2024-01-24 01:00:00,1,medium,94,,FALSE
T-2ef49b,A-cc1d8d,2023-09-15 00:00:00,2023-09-16 21:00:00,45,medium,33,5,FALSE
T-8e58b9,A-cc1d8d,2024-08-06 00:00:00,2024-08-06 03:00:00,3,high,106,4,FALSE
T-b8b946,A-cc1d8d,2024-04-09 00:00:00,2024-04-11 14:00:00,62,medium,126,,FALSE
T-090534,A-cc8c8f,2023-11-30 00:00:00,2023-11-30 07:00:00,7,urgent,143,4,FALSE
T-6684a4,A-cc8c8f,2023-11-19 00:00:00,2023-11-19 22:00:00,22,urgent,103,3,FALSE
T-0079ed,A-cc98bc,2023-06-13 00:00:00,2023-06-13 03:00:00,3,urgent,125,,FALSE
T-2a6f2e,A-cc98bc,2023-03-24 00:00:00,2023-03-24 01:00:00,1,low,159,4,FALSE
T-ddae37,A-cc98bc,2023-03-24 00:00:00,2023-03-24 10:00:00,10,low,83,,FALSE
T-546223,A-ccabf0,2023-01-04 00:00:00,2023-01-06 13:00:00,61,high,46,4,FALSE
T-69e92c,A-ccabf0,2023-09-27 00:00:00,2023-09-28 22:00:00,46,medium,114,3,FALSE
T-6ce2af,A-ccabf0,2023-04-22 00:00:00,2023-04-23 11:00:00,35,high,156,4,FALSE
T-7309d6,A-ccabf0,2024-04-18 00:00:00,2024-04-19 19:00:00,43,medium,43,,FALSE
T-956203,A-ccb686,2023-11-06 00:00:00,2023-11-08 19:00:00,67,high,30,4,FALSE
T-0e6db2,A-ccc747,2024-06-27 00:00:00,2024-06-29 12:00:00,60,urgent,169,5,FALSE
T-290bd4,A-ccc747,2023-06-02 00:00:00,2023-06-02 03:00:00,3,medium,18,,FALSE
T-39424e,A-ccc747,2024-08-05 00:00:00,2024-08-05 05:00:00,5,medium,137,,TRUE
T-81b73d,A-ccc747,2023-01-28 00:00:00,2023-01-30 13:00:00,61,medium,9,,FALSE
T-135f77,A-cd458b,2024-12-02 00:00:00,2024-12-04 05:00:00,53,medium,146,5,FALSE
T-29abed,A-cd458b,2024-03-28 00:00:00,2024-03-30 02:00:00,50,urgent,39,5,FALSE
T-6086c6,A-cd458b,2024-09-08 00:00:00,2024-09-08 02:00:00,2,urgent,84,5,FALSE
T-a51205,A-cd458b,2023-07-04 00:00:00,2023-07-05 18:00:00,42,urgent,76,3,FALSE
T-bb236d,A-cd458b,2024-06-25 00:00:00,2024-06-26 21:00:00,45,urgent,61,5,FALSE
T-22afc4,A-cdf020,2024-04-13 00:00:00,2024-04-14 11:00:00,35,urgent,3,4,FALSE
T-2f8785,A-cdf020,2023-12-26 00:00:00,2023-12-26 02:00:00,2,low,121,5,FALSE
T-55f338,A-cdf020,2023-01-16 00:00:00,2023-01-16 12:00:00,12,high,5,3,FALSE
T-b95195,A-cdf020,2023-07-11 00:00:00,2023-07-13 21:00:00,69,medium,28,,FALSE
T-0088b7,A-ce550d,2024-05-15 00:00:00,2024-05-17 17:00:00,65,medium,173,3,TRUE
T-2d4793,A-ce550d,2024-02-12 00:00:00,2024-02-12 03:00:00,3,urgent,88,,FALSE
T-5cf4eb,A-ce550d,2024-06-15 00:00:00,2024-06-15 18:00:00,18,high,169,4,FALSE
T-80284c,A-ce550d,2023-08-24 00:00:00,2023-08-26 02:00:00,50,urgent,64,3,FALSE
T-9cb671,A-ce550d,2023-06-11 00:00:00,2023-06-13 07:00:00,55,high,73,,FALSE
T-a5de10,A-ce550d,2024-06-03 00:00:00,2024-06-04 12:00:00,36,medium,98,4,FALSE
T-fb84f7,A-ce550d,2024-10-25 00:00:00,2024-10-27 21:00:00,69,medium,90,5,FALSE
T-09f4bd,A-ce66f8,2023-09-11 00:00:00,2023-09-12 10:00:00,34,medium,75,3,FALSE
T-235e0a,A-ce66f8,2023-05-17 00:00:00,2023-05-19 22:00:00,70,medium,107,,FALSE
T-361ccf,A-ce66f8,2024-12-06 00:00:00,2024-12-07 09:00:00,33,low,33,4,FALSE
T-777753,A-ce66f8,2023-01-23 00:00:00,2023-01-25 21:00:00,69,low,74,,FALSE
T-c5ffb0,A-ce66f8,2024-05-27 00:00:00,2024-05-28 13:00:00,37,urgent,139,,FALSE
T-dca519,A-ce66f8,2024-09-14 00:00:00,2024-09-14 07:00:00,7,urgent,47,,FALSE
T-50b851,A-cea1f0,2023-12-26 00:00:00,2023-12-28 00:00:00,48,low,42,4,FALSE
T-5b0ebb,A-cea1f0,2023-03-22 00:00:00,2023-03-23 05:00:00,29,high,17,,FALSE
T-9717fc,A-cea1f0,2024-05-11 00:00:00,2024-05-13 09:00:00,57,medium,145,,FALSE
T-a2665a,A-cea1f0,2024-10-11 00:00:00,2024-10-12 04:00:00,28,urgent,161,4,FALSE
T-e81350,A-cea1f0,2024-09-02 00:00:00,2024-09-04 01:00:00,49,urgent,172,5,FALSE
T-358dd5,A-ced9aa,2023-08-20 00:00:00,2023-08-22 09:00:00,57,medium,131,,FALSE
T-466cea,A-ced9aa,2023-11-23 00:00:00,2023-11-23 10:00:00,10,medium,70,,FALSE
T-699109,A-ced9aa,2024-05-14 00:00:00,2024-05-15 10:00:00,34,urgent,54,,FALSE
T-6d98ab,A-ced9aa,2023-12-22 00:00:00,2023-12-23 22:00:00,46,high,124,,FALSE
T-701980,A-ced9aa,2023-09-15 00:00:00,2023-09-15 20:00:00,20,low,125,3,FALSE
T-86e8cc,A-ced9aa,2023-07-20 00:00:00,2023-07-20 17:00:00,17,low,147,,FALSE
T-c722ef,A-ced9aa,2023-09-17 00:00:00,2023-09-17 18:00:00,18,low,69,,FALSE
T-2354bb,A-d26ab4,2023-08-30 00:00:00,2023-08-31 23:00:00,47,medium,72,,FALSE
T-90b336,A-d26ab4,2023-09-28 00:00:00,2023-09-30 04:00:00,52,urgent,148,4,FALSE
T-475284,A-d27f50,2024-04-13 00:00:00,2024-04-13 15:00:00,15,low,99,3,FALSE
T-6b8b96,A-d27f50,2023-03-27 00:00:00,2023-03-29 12:00:00,60,urgent,101,3,FALSE
T-73bcc4,A-d27f50,2024-05-01 00:00:00,2024-05-02 11:00:00,35,medium,108,5,FALSE
T-fd1ba2,A-d27f50,2023-12-15 00:00:00,2023-12-16 16:00:00,40,high,158,4,FALSE
T-bc6854,A-d3c88e,2023-12-15 00:00:00,2023-12-17 01:00:00,49,high,98,,FALSE
T-c67fd7,A-d3c88e,2024-06-28 00:00:00,2024-06-30 05:00:00,53,urgent,30,,FALSE
T-e3c91a,A-d3c88e,2023-04-29 00:00:00,2023-05-02 00:00:00,72,high,16,4,FALSE
T-8d66fe,A-d40bf7,2023-01-04 00:00:00,2023-01-05 03:00:00,27,urgent,171,5,FALSE
T-b04488,A-d40bf7,2024-11-03 00:00:00,2024-11-03 14:00:00,14,urgent,80,5,FALSE
T-0e6900,A-d42431,2023-02-28 00:00:00,2023-03-01 06:00:00,30,medium,20,,FALSE
T-4a12e6,A-d42431,2024-08-07 00:00:00,2024-08-08 23:00:00,47,urgent,108,5,FALSE
T-5ed6b6,A-d42431,2023-09-28 00:00:00,2023-09-28 10:00:00,10,urgent,176,,FALSE
T-ecf597,A-d42431,2023-01-29 00:00:00,2023-01-29 10:00:00,10,high,174,3,FALSE
T-371908,A-d49cc5,2024-04-13 00:00:00,2024-04-13 07:00:00,7,low,53,,FALSE
T-6a7af3,A-d49cc5,2024-05-15 00:00:00,2024-05-15 05:00:00,5,urgent,134,5,FALSE
T-743f15,A-d49cc5,2024-12-21 00:00:00,2024-12-23 16:00:00,64,urgent,2,,FALSE
T-c28542,A-d49cc5,2024-07-18 00:00:00,2024-07-20 04:00:00,52,medium,32,4,FALSE
T-19ea5b,A-d4ac0e,2024-09-08 00:00:00,2024-09-08 18:00:00,18,low,15,,FALSE
T-6816fd,A-d4ac0e,2024-10-23 00:00:00,2024-10-23 16:00:00,16,medium,28,3,FALSE
T-7ad7ec,A-d4ac0e,2024-06-28 00:00:00,2024-06-29 04:00:00,28,high,53,,FALSE
T-ba8b3a,A-d4ac0e,2023-06-18 00:00:00,2023-06-18 22:00:00,22,high,40,4,FALSE
T-2099b8,A-d4e0d4,2024-08-18 00:00:00,2024-08-20 05:00:00,53,high,119,3,FALSE
T-263799,A-d4e0d4,2024-02-15 00:00:00,2024-02-16 05:00:00,29,medium,6,,FALSE
T-7935c3,A-d4e0d4,2023-11-30 00:00:00,2023-12-02 08:00:00,56,low,114,5,FALSE
T-9736d7,A-d4e0d4,2023-08-12 00:00:00,2023-08-12 19:00:00,19,medium,66,,FALSE
T-121d6f,A-d5a319,2024-09-17 00:00:00,2024-09-17 17:00:00,17,low,132,4,TRUE
T-698b5a,A-d62e02,2024-05-04 00:00:00,2024-05-05 12:00:00,36,high,31,4,FALSE
T-7e7eb8,A-d77f4c,2024-06-30 00:00:00,2024-07-02 06:00:00,54,low,68,3,FALSE
T-a65795,A-d77f4c,2023-06-30 00:00:00,2023-06-30 08:00:00,8,urgent,82,5,FALSE
T-4cf1f9,A-d792a6,2024-12-29 00:00:00,2024-12-29 14:00:00,14,urgent,125,,FALSE
T-7a5dca,A-d792a6,2023-11-02 00:00:00,2023-11-04 19:00:00,67,high,28,,FALSE
T-a2a84a,A-d792a6,2023-03-30 00:00:00,2023-03-31 21:00:00,45,medium,36,4,FALSE
T-a45f3e,A-d792a6,2024-02-11 00:00:00,2024-02-12 21:00:00,45,urgent,174,4,FALSE
T-ce1dee,A-d792a6,2024-10-10 00:00:00,2024-10-11 08:00:00,32,low,126,,FALSE
T-466dab,A-d82ef9,2023-03-26 00:00:00,2023-03-28 16:00:00,64,urgent,38,5,FALSE
T-584792,A-d82ef9,2023-10-15 00:00:00,2023-10-17 03:00:00,51,low,121,4,FALSE
T-5f94dd,A-d82ef9,2024-12-31 00:00:00,2024-12-31 13:00:00,13,high,149,4,FALSE
T-80fc65,A-d82ef9,2024-10-08 00:00:00,2024-10-10 13:00:00,61,low,116,,TRUE
T-8cb85f,A-d82ef9,2023-05-07 00:00:00,2023-05-07 10:00:00,10,urgent,34,4,FALSE
T-1ab00a,A-d922bf,2024-01-25 00:00:00,2024-01-27 04:00:00,52,low,30,,FALSE
T-24643b,A-d922bf,2024-02-21 00:00:00,2024-02-21 02:00:00,2,low,130,3,FALSE
T-5b9038,A-d922bf,2024-07-16 00:00:00,2024-07-16 23:00:00,23,high,7,3,FALSE
T-8384cf,A-d922bf,2024-01-23 00:00:00,2024-01-23 13:00:00,13,low,95,,FALSE
T-8a2ad9,A-d922bf,2024-01-23 00:00:00,2024-01-25 23:00:00,71,low,125,,FALSE
T-b91fc6,A-d922bf,2023-09-01 00:00:00,2023-09-04 00:00:00,72,high,175,4,FALSE
T-e6e1ba,A-d922bf,2023-05-28 00:00:00,2023-05-29 17:00:00,41,medium,146,,TRUE
T-3aa54d,A-db5e9e,2024-06-25 00:00:00,2024-06-27 16:00:00,64,low,177,5,FALSE
T-f47516,A-db5e9e,2024-01-11 00:00:00,2024-01-13 20:00:00,68,low,18,5,FALSE
T-09825e,A-dbc825,2024-09-30 00:00:00,2024-09-30 22:00:00,22,urgent,34,,FALSE
T-6f8270,A-dbc825,2023-11-11 00:00:00,2023-11-14 00:00:00,72,high,118,3,FALSE
T-7cca37,A-dbc825,2024-10-02 00:00:00,2024-10-03 16:00:00,40,medium,128,5,TRUE
T-856d24,A-dbc825,2023-05-05 00:00:00,2023-05-07 05:00:00,53,high,166,,FALSE
T-f3f1b8,A-dbc825,2024-04-11 00:00:00,2024-04-13 22:00:00,70,low,122,,FALSE
T-fe9f10,A-dbc825,2024-03-17 00:00:00,2024-03-18 16:00:00,40,low,81,,FALSE
T-116af1,A-dcc2f0,2024-05-08 00:00:00,2024-05-10 04:00:00,52,urgent,93,,FALSE
T-48f8ab,A-dcc2f0,2023-07-20 00:00:00,2023-07-20 02:00:00,2,medium,107,,FALSE
T-45f75a,A-dcc3f1,2024-08-17 00:00:00,2024-08-18 00:00:00,24,high,71,,FALSE
T-5bd570,A-dcc3f1,2023-06-10 00:00:00,2023-06-12 11:00:00,59,low,95,,FALSE
T-784b41,A-dcc3f1,2023-10-10 00:00:00,2023-10-10 23:00:00,23,medium,21,4,FALSE
T-8ab6ea,A-dcc3f1,2024-08-20 00:00:00,2024-08-21 21:00:00,45,high,153,,FALSE
T-911d71,A-dcc3f1,2024-03-20 00:00:00,2024-03-21 16:00:00,40,urgent,3,3,FALSE
T-99dba7,A-dcc3f1,2024-05-01 00:00:00,2024-05-02 20:00:00,44,low,126,4,FALSE
T-9eb2b5,A-dcc3f1,2024-01-16 00:00:00,2024-01-17 06:00:00,30,urgent,144,5,FALSE
T-f443cd,A-dcc3f1,2024-08-31 00:00:00,2024-09-01 15:00:00,39,urgent,86,3,FALSE
T-fd629f,A-dcc3f1,2024-08-23 00:00:00,2024-08-23 17:00:00,17,high,52,,FALSE
T-1112c6,A-de24d5,2023-09-22 00:00:00,2023-09-25 00:00:00,72,urgent,24,3,FALSE
T-44b8e5,A-de24d5,2024-06-27 00:00:00,2024-06-29 17:00:00,65,low,4,,FALSE
T-bf44a3,A-de24d5,2024-11-16 00:00:00,2024-11-17 21:00:00,45,high,103,,FALSE
T-d3b3e1,A-de24d5,2023-03-13 00:00:00,2023-03-13 09:00:00,9,medium,152,,FALSE
T-d5e01b,A-de24d5,2023-12-29 00:00:00,2023-12-29 01:00:00,1,high,177,,FALSE
T-ede109,A-de24d5,2023-01-31 00:00:00,2023-02-02 21:00:00,69,medium,165,,FALSE
T-f72f97,A-de24d5,2024-06-27 00:00:00,2024-06-28 17:00:00,41,medium,99,3,FALSE
T-12e968,A-de58ca,2023-12-07 00:00:00,2023-12-09 11:00:00,59,medium,125,,FALSE
T-43635f,A-de58ca,2024-11-05 00:00:00,2024-11-06 10:00:00,34,medium,152,4,FALSE
T-50ec38,A-de58ca,2024-09-15 00:00:00,2024-09-16 18:00:00,42,high,127,3,FALSE
T-5c1ed6,A-de58ca,2023-05-08 00:00:00,2023-05-08 12:00:00,12,low,148,3,FALSE
T-e13c08,A-de58ca,2023-12-28 00:00:00,2023-12-28 06:00:00,6,low,23,,FALSE
T-627615,A-dec005,2023-05-04 00:00:00,2023-05-06 04:00:00,52,high,124,,FALSE
T-af4249,A-dec005,2023-10-02 00:00:00,2023-10-04 18:00:00,66,low,180,3,FALSE
T-035ec1,A-df10db,2024-09-11 00:00:00,2024-09-13 21:00:00,69,medium,127,3,FALSE
T-7e129c,A-df10db,2023-12-04 00:00:00,2023-12-06 20:00:00,68,medium,46,3,TRUE
T-3118d4,A-df1e44,2024-11-22 00:00:00,2024-11-24 20:00:00,68,high,128,,FALSE
T-583d4d,A-df1e44,2023-05-12 00:00:00,2023-05-13 14:00:00,38,medium,91,5,FALSE
T-011d44,A-dfbd31,2024-03-29 00:00:00,2024-03-29 13:00:00,13,low,159,4,FALSE
T-08abd6,A-dfbd31,2023-03-07 00:00:00,2023-03-08 10:00:00,34,medium,72,3,FALSE
T-3196fb,A-dfbd31,2024-10-25 00:00:00,2024-10-25 18:00:00,18,high,68,,FALSE
T-57b938,A-dfbd31,2023-07-22 00:00:00,2023-07-24 17:00:00,65,high,145,,FALSE
T-91c983,A-dfbd31,2023-05-23 00:00:00,2023-05-23 03:00:00,3,high,177,5,FALSE
T-e545b2,A-dfbd31,2024-01-09 00:00:00,2024-01-10 21:00:00,45,low,158,5,FALSE
T-051e5b,A-e08cd3,2023-09-20 00:00:00,2023-09-20 11:00:00,11,urgent,59,5,FALSE
T-0afa9f,A-e08cd3,2023-11-02 00:00:00,2023-11-03 17:00:00,41,low,79,,FALSE
T-52fdaf,A-e08cd3,2023-04-21 00:00:00,2023-04-23 03:00:00,51,urgent,23,3,FALSE
T-91b90d,A-e08cd3,2024-12-26 00:00:00,2024-12-26 17:00:00,17,high,109,4,FALSE
T-b68fa5,A-e08cd3,2023-10-13 00:00:00,2023-10-13 11:00:00,11,medium,101,,FALSE
T-c16096,A-e08cd3,2024-12-26 00:00:00,2024-12-28 09:00:00,57,urgent,148,4,FALSE
T-cee095,A-e08cd3,2023-04-23 00:00:00,2023-04-24 17:00:00,41,high,129,,FALSE
T-fb59aa,A-e08cd3,2024-04-29 00:00:00,2024-04-29 14:00:00,14,high,96,,FALSE
T-3e6e13,A-e1462e,2024-08-02 00:00:00,2024-08-02 12:00:00,12,urgent,115,3,FALSE
T-91aaf3,A-e1462e,2023-04-18 00:00:00,2023-04-20 19:00:00,67,high,122,4,FALSE
T-662a1c,A-e19ff6,2023-02-01 00:00:00,2023-02-02 08:00:00,32,urgent,74,5,FALSE
T-7b09d9,A-e19ff6,2024-01-09 00:00:00,2024-01-09 09:00:00,9,high,162,5,FALSE
T-f9f1f5,A-e19ff6,2023-04-21 00:00:00,2023-04-23 03:00:00,51,high,109,4,FALSE
T-8e435c,A-e1b9cd,2023-06-16 00:00:00,2023-06-17 11:00:00,35,high,115,3,FALSE
T-bf2cc6,A-e2cd1b,2023-05-12 00:00:00,2023-05-13 08:00:00,32,high,162,3,FALSE
T-c67f26,A-e2cd1b,2024-07-03 00:00:00,2024-07-04 03:00:00,27,urgent,72,5,FALSE
T-d90ef7,A-e2cd1b,2023-08-17 00:00:00,2023-08-19 19:00:00,67,medium,101,4,FALSE
T-e14078,A-e2cd1b,2023-04-27 00:00:00,2023-04-27 02:00:00,2,urgent,16,,FALSE
T-fa177b,A-e2cd1b,2023-07-28 00:00:00,2023-07-30 13:00:00,61,low,29,4,FALSE
T-0766ec,A-e351e1,2024-12-29 00:00:00,2024-12-29 05:00:00,5,low,100,3,FALSE
T-2cb775,A-e351e1,2024-10-04 00:00:00,2024-10-04 02:00:00,2,low,101,4,FALSE
T-575b7e,A-e351e1,2023-10-05 00:00:00,2023-10-05 20:00:00,20,low,9,5,FALSE
T-9369c9,A-e351e1,2024-08-18 00:00:00,2024-08-19 17:00:00,41,urgent,51,3,FALSE
T-a838f4,A-e36807,2024-05-22 00:00:00,2024-05-24 21:00:00,69,medium,159,4,FALSE
T-c752b7,A-e36807,2024-09-20 00:00:00,2024-09-20 13:00:00,13,high,145,5,FALSE
T-167962,A-e3bd71,2023-11-09 00:00:00,2023-11-10 08:00:00,32,high,143,3,FALSE
T-245f39,A-e3bd71,2023-06-30 00:00:00,2023-06-30 19:00:00,19,urgent,105,,FALSE
T-ade86f,A-e3bd71,2024-01-25 00:00:00,2024-01-25 16:00:00,16,low,96,,FALSE
T-c15cd8,A-e3bd71,2023-11-24 00:00:00,2023-11-26 06:00:00,54,medium,132,5,FALSE
T-0ca62f,A-e40f45,2023-08-31 00:00:00,2023-09-01 05:00:00,29,urgent,114,5,FALSE
T-1ba73b,A-e40f45,2023-11-20 00:00:00,2023-11-20 03:00:00,3,medium,75,3,FALSE
T-2006d9,A-e40f45,2023-02-16 00:00:00,2023-02-18 00:00:00,48,high,157,,FALSE
T-37b3f3,A-e40f45,2024-02-26 00:00:00,2024-02-26 21:00:00,21,high,132,5,FALSE
T-4a53fe,A-e40f45,2024-07-12 00:00:00,2024-07-14 01:00:00,49,low,153,,FALSE
T-4f0d98,A-e40f45,2023-03-31 00:00:00,2023-03-31 10:00:00,10,urgent,19,,FALSE
T-946568,A-e40f45,2023-01-02 00:00:00,2023-01-03 03:00:00,27,medium,24,,FALSE
T-136b9e,A-e4144b,2023-05-06 00:00:00,2023-05-08 06:00:00,54,high,164,,FALSE
T-76d301,A-e4144b,2024-03-29 00:00:00,2024-03-31 07:00:00,55,urgent,178,4,FALSE
T-c78f8a,A-e4144b,2023-11-04 00:00:00,2023-11-06 14:00:00,62,medium,175,4,FALSE
T-13b65c,A-e43bf7,2024-04-24 00:00:00,2024-04-24 18:00:00,18,urgent,135,5,TRUE
T-4d04b9,A-e43bf7,2024-07-08 00:00:00,2024-07-09 03:00:00,27,urgent,144,,FALSE
T-5f6c15,A-e43bf7,2024-12-25 00:00:00,2024-12-25 05:00:00,5,medium,26,3,FALSE
T-8206e8,A-e43bf7,2024-06-17 00:00:00,2024-06-18 14:00:00,38,low,86,,FALSE
T-a96055,A-e43bf7,2024-11-27 00:00:00,2024-11-29 01:00:00,49,medium,9,4,FALSE
T-0037fe,A-e4bf56,2023-05-02 00:00:00,2023-05-02 04:00:00,4,urgent,78,3,FALSE
T-0ec7ca,A-e4bf56,2024-02-13 00:00:00,2024-02-14 11:00:00,35,low,59,3,FALSE
T-2d3ea5,A-e4bf56,2024-08-27 00:00:00,2024-08-28 02:00:00,26,urgent,124,,FALSE
T-5b2cc5,A-e4bf56,2024-08-01 00:00:00,2024-08-01 07:00:00,7,low,169,,FALSE
T-d6e90f,A-e4bf56,2024-03-22 00:00:00,2024-03-24 21:00:00,69,urgent,142,3,FALSE
T-e6d8dd,A-e4bf56,2024-08-10 00:00:00,2024-08-10 22:00:00,22,urgent,175,5,FALSE
T-ec469a,A-e4bf56,2023-07-10 00:00:00,2023-07-12 04:00:00,52,urgent,72,5,FALSE
T-f1c022,A-e4bf56,2023-04-10 00:00:00,2023-04-10 18:00:00,18,high,73,3,FALSE
T-30849e,A-e51ec7,2023-03-03 00:00:00,2023-03-03 15:00:00,15,low,99,,FALSE
T-4e7b8f,A-e51ec7,2023-06-08 00:00:00,2023-06-10 03:00:00,51,medium,94,,FALSE
T-772cfe,A-e51ec7,2024-10-05 00:00:00,2024-10-06 21:00:00,45,high,87,5,FALSE
T-0aeed3,A-e5d6ab,2024-06-27 00:00:00,2024-06-28 00:00:00,24,low,151,,FALSE
T-d0a540,A-e5d6ab,2024-09-17 00:00:00,2024-09-19 06:00:00,54,high,11,,FALSE
T-d97c4e,A-e5d6ab,2023-07-10 00:00:00,2023-07-12 02:00:00,50,high,9,,FALSE
T-65d099,A-e60f9d,2024-02-09 00:00:00,2024-02-11 22:00:00,70,urgent,81,,FALSE
T-77863a,A-e60f9d,2024-01-27 00:00:00,2024-01-29 23:00:00,71,urgent,132,,FALSE
T-1a8ff8,A-e61e98,2023-04-22 00:00:00,2023-04-22 02:00:00,2,low,44,5,TRUE
T-367563,A-e61e98,2024-11-23 00:00:00,2024-11-23 05:00:00,5,medium,175,,FALSE
T-3716d2,A-e61e98,2023-10-17 00:00:00,2023-10-19 23:00:00,71,medium,127,5,FALSE
T-4f7055,A-e61e98,2023-04-16 00:00:00,2023-04-17 17:00:00,41,urgent,117,3,FALSE
T-52b693,A-e61e98,2024-02-17 00:00:00,2024-02-18 00:00:00,24,high,10,5,FALSE
T-8d5902,A-e61e98,2023-07-01 00:00:00,2023-07-02 15:00:00,39,medium,58,5,FALSE
T-2c42d0,A-e693b6,2023-07-06 00:00:00,2023-07-06 01:00:00,1,urgent,144,3,FALSE
T-4b2bf5,A-e7a1e2,2024-03-31 00:00:00,2024-04-01 21:00:00,45,low,37,4,FALSE
T-0de7f1,A-e7beab,2024-09-22 00:00:00,2024-09-23 01:00:00,25,low,172,,FALSE
T-4fd4ae,A-e7beab,2023-10-19 00:00:00,2023-10-21 06:00:00,54,low,110,,FALSE
T-5a402d,A-e7beab,2023-04-25 00:00:00,2023-04-27 15:00:00,63,low,138,3,FALSE
T-6014e5,A-e7beab,2023-10-16 00:00:00,2023-10-18 09:00:00,57,high,161,3,FALSE
T-862af5,A-e7beab,2023-03-01 00:00:00,2023-03-01 02:00:00,2,low,139,5,FALSE
